#EXPORTTYPE:       ,DATA ALL                  
#FILE:             ,样品2.ngb-dla               
#FORMAT:           ,NETZSCH5                  
#FTYPE:            ,ANSI                      
#IDENTITY:         ,样品2                       
#DECIMAL:          ,POINT                     
#SEPARATOR:        ,COMMA                     
#MTYPE:            ,DIL                       
#INSTRUMENT:       ,NETZSCH DIL 402SE         
#PROJECT:          ,                          
#DATE/TIME:        ,2024/7/11 15:50:59 (UTC+8)
#CORR. FILE:       ,Al2O3-5-2.ngb-cla         
#TEMPCAL:          ,TCALZERO.TMX              
#LABORATORY:       ,                          
#OPERATOR:         ,                          
#REMARK:           ,                          
#SAMPLE:           ,样品2                       
#SAMPLE LENGTH /mm:,11.905                    
#MATERIAL:         ,                          
#MEASMODE:         ,Standard Expansion        
#PROTECTIVE MFC:   ,NITROGEN,250.0 ml/min     
#M.RANGE /μm:      ,20000                     
#CORR. CODE:       ,080                       
#RANGE:            ,25°C/5.0(K/min)/1360°C    
#SEGMENT:          ,S1/1                      
#SEG. 1:           ,25°C/5.0(K/min)/1360°C    

##Temp./°C,Time/min,dL/Lo
  30.44100,  0.00000, 6.044947e-05
  30.69100,  0.09149, 4.835002e-05
  30.94100,  0.20102, 3.579495e-05
  31.19100,  0.31468, 2.246950e-05
  31.44100,  0.44165, 7.703174e-06
  31.69100,  0.57796,-4.557554e-06
  31.94100,  0.72685,-1.645676e-05
  32.19100,  0.88491,-2.832644e-05
  32.44100,  1.05458,-3.846714e-05
  32.69100,  1.22913,-4.846327e-05
  32.94100,  1.40861,-5.391213e-05
  33.19100,  1.58914,-5.606007e-05
  33.44100,  1.76371,-5.824668e-05
  33.69100,  1.93026,-5.637657e-05
  33.94100,  2.08272,-5.218124e-05
  34.19100,  2.22335,-4.763317e-05
  34.44100,  2.35329,-4.215944e-05
  34.69100,  2.47519,-3.812836e-05
  34.94100,  2.59007,-3.449283e-05
  35.19100,  2.69808,-2.867233e-05
  35.44100,  2.80035,-2.954265e-05
  35.69100,  2.89795,-1.968953e-05
  35.94100,  2.99126,-1.502240e-05
  36.19100,  3.08045,-1.082428e-05
  36.44100,  3.16694,-6.346065e-06
  36.69100,  3.25096,-1.227624e-06
  36.94100,  3.33245, 4.412123e-06
  37.19100,  3.41154, 7.943912e-06
  37.44100,  3.48860, 1.263100e-05
  37.69100,  3.56339, 1.555582e-05
  37.94100,  3.63678, 2.289762e-05
  38.19100,  3.70805, 2.701082e-05
  38.44100,  3.77814, 3.084325e-05
  38.69100,  3.84640, 3.719567e-05
  38.94100,  3.91336, 3.919099e-05
  39.19100,  3.97944, 4.737636e-05
  39.44100,  4.04395, 4.896905e-05
  39.69100,  4.10740, 5.572603e-05
  39.94100,  4.16948, 5.765071e-05
  40.19100,  4.23108, 6.348627e-05
  40.44100,  4.29150, 6.812045e-05
  40.69100,  4.35098, 7.045813e-05
  40.94100,  4.40919, 7.470907e-05
  41.19100,  4.46658, 7.749813e-05
  41.44100,  4.52292, 8.200894e-05
  41.69100,  4.57870, 8.568235e-05
  41.94100,  4.63325, 8.771467e-05
  42.19100,  4.68744, 9.334859e-05
  42.44100,  4.74114, 9.616064e-05
  42.69100,  4.79393, 9.979259e-05
  42.94100,  4.84680, 1.021214e-04
  43.19100,  4.89887, 1.058471e-04
  43.44100,  4.95057, 1.090733e-04
  43.69100,  5.00180, 1.117622e-04
  43.94100,  5.05274, 1.156024e-04
  44.19100,  5.10313, 1.193238e-04
  44.44100,  5.15271, 1.213399e-04
  44.69100,  5.20207, 1.243697e-04
  44.94100,  5.25061, 1.286439e-04
  45.19100,  5.29898, 1.306793e-04
  45.44100,  5.34684, 1.352884e-04
  45.69100,  5.39425, 1.379946e-04
  45.94100,  5.44117, 1.417471e-04
  46.19100,  5.48789, 1.443895e-04
  46.44100,  5.53418, 1.467964e-04
  46.69100,  5.58029, 1.493273e-04
  46.94100,  5.62603, 1.525345e-04
  47.19100,  5.67155, 1.549597e-04
  47.44100,  5.71661, 1.576756e-04
  47.69100,  5.76140, 1.608344e-04
  47.94100,  5.80596, 1.635515e-04
  48.19100,  5.85027, 1.673249e-04
  48.44100,  5.89425, 1.688381e-04
  48.69100,  5.93801, 1.708491e-04
  48.94100,  5.98168, 1.747320e-04
  49.19100,  6.02482, 1.766166e-04
  49.44100,  6.06801, 1.786436e-04
  49.69100,  6.11102, 1.812334e-04
  49.94100,  6.15391, 1.843906e-04
  50.19100,  6.19644, 1.868228e-04
  50.44100,  6.23897, 1.882750e-04
  50.69100,  6.28139, 1.914110e-04
  50.94100,  6.32352, 1.927755e-04
  51.19100,  6.36542, 1.948757e-04
  51.44100,  6.40729, 1.968445e-04
  51.69100,  6.44910, 1.989365e-04
  51.94100,  6.49052, 2.015252e-04
  52.19100,  6.53206, 2.034526e-04
  52.44100,  6.57333, 2.047914e-04
  52.69100,  6.61455, 2.058474e-04
  52.94100,  6.65561, 2.077441e-04
  53.19100,  6.69632, 2.111422e-04
  53.44100,  6.73697, 2.124287e-04
  53.69100,  6.77751, 2.135716e-04
  53.94100,  6.81774, 2.146655e-04
  54.19100,  6.85812, 2.173406e-04
  54.44100,  6.89825, 2.187756e-04
  54.69100,  6.93807, 2.211288e-04
  54.94100,  6.97786, 2.218164e-04
  55.19100,  7.01774, 2.225550e-04
  55.44100,  7.05723, 2.237154e-04
  55.69100,  7.09679, 2.242982e-04
  55.94100,  7.13635, 2.276503e-04
  56.19100,  7.17579, 2.284675e-04
  56.44100,  7.21531, 2.289244e-04
  56.69100,  7.25474, 2.316155e-04
  56.94100,  7.29422, 2.319396e-04
  57.19100,  7.33352, 2.346124e-04
  57.44100,  7.37288, 2.354290e-04
  57.69100,  7.41198, 2.369967e-04
  57.94100,  7.45097, 2.384808e-04
  58.19100,  7.49014, 2.396941e-04
  58.44100,  7.52925, 2.401348e-04
  58.69100,  7.56853, 2.406450e-04
  58.94100,  7.60754, 2.424113e-04
  59.19100,  7.64641, 2.434930e-04
  59.44100,  7.68537, 2.455825e-04
  59.69100,  7.72419, 2.459989e-04
  59.94100,  7.76301, 2.473783e-04
  60.19100,  7.80182, 2.487840e-04
  60.44100,  7.84083, 2.495122e-04
  60.69100,  7.87963, 2.500755e-04
  60.94100,  7.91853, 2.502406e-04
  61.19100,  7.95724, 2.516657e-04
  61.44100,  7.99605, 2.516336e-04
  61.69100,  8.03497, 2.534484e-04
  61.94100,  8.07372, 2.537513e-04
  62.19100,  8.11250, 2.550801e-04
  62.44100,  8.15147, 2.542274e-04
  62.69100,  8.19036, 2.562140e-04
  62.94100,  8.22919, 2.566276e-04
  63.19100,  8.26801, 2.580573e-04
  63.44100,  8.30670, 2.566311e-04
  63.69100,  8.34533, 2.577178e-04
  63.94100,  8.38402, 2.578668e-04
  64.19100,  8.42290, 2.576826e-04
  64.44100,  8.46159, 2.588530e-04
  64.69100,  8.50044, 2.589426e-04
  64.94100,  8.53925, 2.609627e-04
  65.19100,  8.57792, 2.616959e-04
  65.44100,  8.61668, 2.611178e-04
  65.69100,  8.65568, 2.613360e-04
  65.94100,  8.69474, 2.620784e-04
  66.19100,  8.73392, 2.608189e-04
  66.44100,  8.77308, 2.631124e-04
  66.69100,  8.81228, 2.619041e-04
  66.94100,  8.85172, 2.609213e-04
  67.19100,  8.89086, 2.623035e-04
  67.44100,  8.92997, 2.623665e-04
  67.69100,  8.96918, 2.641241e-04
  67.94100,  9.00846, 2.628846e-04
  68.19100,  9.04792, 2.648091e-04
  68.44100,  9.08730, 2.647624e-04
  68.69100,  9.12685, 2.651017e-04
  68.94100,  9.16631, 2.648059e-04
  69.19100,  9.20585, 2.649322e-04
  69.44100,  9.24532, 2.634602e-04
  69.69100,  9.28493, 2.642090e-04
  69.94100,  9.32488, 2.643908e-04
  70.19100,  9.36483, 2.640903e-04
  70.44100,  9.40473, 2.638397e-04
  70.69100,  9.44471, 2.647583e-04
  70.94100,  9.48464, 2.647349e-04
  71.19100,  9.52467, 2.650428e-04
  71.44100,  9.56493, 2.650223e-04
  71.69100,  9.60517, 2.650451e-04
  71.94100,  9.64540, 2.657087e-04
  72.19100,  9.68595, 2.650486e-04
  72.44100,  9.72634, 2.644238e-04
  72.69100,  9.76692, 2.651083e-04
  72.94100,  9.80767, 2.642992e-04
  73.19100,  9.84861, 2.654152e-04
  73.44100,  9.88937, 2.654366e-04
  73.69100,  9.93041, 2.653666e-04
  73.94100,  9.97166, 2.649781e-04
  74.19100, 10.01297, 2.653213e-04
  74.44100, 10.05453, 2.644081e-04
  74.69100, 10.09589, 2.652483e-04
  74.94100, 10.13773, 2.641364e-04
  75.19100, 10.17935, 2.658477e-04
  75.44100, 10.22116, 2.650877e-04
  75.69100, 10.26299, 2.653682e-04
  75.94100, 10.30526, 2.639915e-04
  76.19100, 10.34732, 2.642863e-04
  76.44100, 10.38952, 2.642895e-04
  76.69100, 10.43194, 2.640884e-04
  76.94100, 10.47419, 2.634867e-04
  77.19100, 10.51670, 2.629549e-04
  77.44100, 10.55921, 2.625444e-04
  77.69100, 10.60208, 2.635911e-04
  77.94100, 10.64517, 2.620584e-04
  78.19100, 10.68818, 2.620537e-04
  78.44100, 10.73129, 2.617230e-04
  78.69100, 10.77439, 2.619399e-04
  78.94100, 10.81764, 2.617653e-04
  79.19100, 10.86116, 2.609504e-04
  79.44100, 10.90499, 2.609416e-04
  79.69100, 10.94894, 2.604845e-04
  79.94100, 10.99284, 2.602584e-04
  80.19100, 11.03685, 2.603063e-04
  80.44100, 11.08093, 2.599313e-04
  80.69100, 11.12523, 2.596808e-04
  80.94100, 11.16955, 2.592167e-04
  81.19100, 11.21388, 2.591429e-04
  81.44100, 11.25855, 2.575509e-04
  81.69100, 11.30312, 2.565733e-04
  81.94100, 11.34786, 2.572731e-04
  82.19100, 11.39294, 2.571081e-04
  82.44100, 11.43796, 2.563703e-04
  82.69100, 11.48306, 2.568438e-04
  82.94100, 11.52820, 2.583356e-04
  83.19100, 11.57369, 2.587831e-04
  83.44100, 11.61927, 2.571070e-04
  83.69100, 11.66490, 2.579037e-04
  83.94100, 11.71063, 2.566584e-04
  84.19100, 11.75661, 2.570838e-04
  84.44100, 11.80278, 2.546336e-04
  84.69100, 11.84899, 2.539020e-04
  84.94100, 11.89550, 2.550797e-04
  85.19100, 11.94221, 2.533029e-04
  85.44100, 11.98892, 2.551341e-04
  85.69100, 12.03576, 2.529366e-04
  85.94100, 12.08274, 2.516206e-04
  86.19100, 12.12976, 2.532797e-04
  86.44100, 12.17669, 2.520078e-04
  86.69100, 12.22362, 2.527007e-04
  86.94100, 12.27096, 2.518669e-04
  87.19100, 12.31819, 2.521046e-04
  87.44100, 12.36590, 2.511387e-04
  87.69100, 12.41369, 2.500668e-04
  87.94100, 12.46181, 2.515401e-04
  88.19100, 12.51005, 2.514140e-04
  88.44100, 12.55826, 2.508520e-04
  88.69100, 12.60694, 2.519584e-04
  88.94100, 12.65558, 2.513990e-04
  89.19100, 12.70426, 2.527031e-04
  89.44100, 12.75283, 2.526634e-04
  89.69100, 12.80160, 2.501393e-04
  89.94100, 12.85031, 2.523978e-04
  90.19100, 12.89928, 2.514691e-04
  90.44100, 12.94833, 2.523035e-04
  90.69100, 12.99765, 2.531800e-04
  90.94100, 13.04691, 2.527097e-04
  91.19100, 13.09641, 2.535092e-04
  91.44100, 13.14613, 2.520829e-04
  91.69100, 13.19594, 2.541111e-04
  91.94100, 13.24587, 2.547673e-04
  92.19100, 13.29565, 2.543795e-04
  92.44100, 13.34553, 2.553611e-04
  92.69100, 13.39555, 2.558842e-04
  92.94100, 13.44575, 2.543431e-04
  93.19100, 13.49622, 2.558652e-04
  93.44100, 13.54678, 2.567439e-04
  93.69100, 13.59697, 2.567265e-04
  93.94100, 13.64751, 2.581938e-04
  94.19100, 13.69822, 2.580634e-04
  94.44100, 13.74934, 2.588121e-04
  94.69100, 13.80035, 2.583813e-04
  94.94100, 13.85117, 2.591677e-04
  95.19100, 13.90220, 2.588264e-04
  95.44100, 13.95349, 2.604556e-04
  95.69100, 14.00505, 2.594785e-04
  95.94100, 14.05655, 2.606739e-04
  96.19100, 14.10831, 2.622521e-04
  96.44100, 14.15982, 2.617370e-04
  96.69100, 14.21169, 2.622720e-04
  96.94100, 14.26363, 2.631361e-04
  97.19100, 14.31553, 2.626820e-04
  97.44100, 14.36732, 2.645967e-04
  97.69100, 14.41913, 2.657770e-04
  97.94100, 14.47125, 2.653983e-04
  98.19100, 14.52308, 2.651719e-04
  98.44100, 14.57512, 2.667917e-04
  98.69100, 14.62716, 2.681009e-04
  98.94100, 14.67935, 2.694172e-04
  99.19100, 14.73149, 2.683167e-04
  99.44100, 14.78381, 2.686617e-04
  99.69100, 14.83625, 2.704386e-04
  99.94100, 14.88834, 2.719282e-04
 100.19100, 14.94074, 2.724316e-04
 100.44100, 14.99316, 2.720903e-04
 100.69100, 15.04533, 2.740958e-04
 100.94100, 15.09782, 2.749051e-04
 101.19100, 15.15045, 2.766730e-04
 101.44100, 15.20295, 2.764720e-04
 101.69100, 15.25544, 2.770904e-04
 101.94100, 15.30828, 2.789944e-04
 102.19100, 15.36075, 2.804599e-04
 102.44100, 15.41360, 2.811574e-04
 102.69100, 15.46656, 2.813069e-04
 102.94100, 15.51940, 2.832708e-04
 103.19100, 15.57219, 2.855073e-04
 103.44100, 15.62491, 2.884644e-04
 103.69100, 15.67779, 2.877152e-04
 103.94100, 15.73048, 2.916290e-04
 104.19100, 15.78330, 2.894916e-04
 104.44100, 15.83582, 2.599052e-04
 104.69100, 15.88839, 2.616660e-04
 104.94100, 15.94100, 2.624597e-04
 105.19100, 15.99354, 2.631513e-04
 105.44100, 16.04617, 2.649773e-04
 105.69100, 16.09885, 2.658186e-04
 105.94100, 16.15159, 2.661336e-04
 106.19100, 16.20429, 2.680138e-04
 106.44100, 16.25698, 2.701117e-04
 106.69100, 16.30986, 2.704172e-04
 106.94100, 16.36247, 2.731106e-04
 107.19100, 16.41520, 2.734722e-04
 107.44100, 16.46789, 2.749258e-04
 107.69100, 16.52038, 2.771113e-04
 107.94100, 16.57291, 2.790684e-04
 108.19100, 16.62562, 2.795809e-04
 108.44100, 16.67816, 2.799549e-04
 108.69100, 16.73045, 2.840443e-04
 108.94100, 16.78272, 2.848359e-04
 109.19100, 16.83505, 2.863628e-04
 109.44100, 16.88732, 2.882983e-04
 109.69100, 16.93976, 2.895800e-04
 109.94100, 16.99180, 2.912996e-04
 110.19100, 17.04374, 2.930855e-04
 110.44100, 17.09587, 2.940409e-04
 110.69100, 17.14801, 2.959313e-04
 110.94100, 17.19987, 2.988092e-04
 111.19100, 17.25186, 2.994648e-04
 111.44100, 17.30395, 3.004259e-04
 111.69100, 17.35587, 3.024677e-04
 111.94100, 17.40787, 3.051183e-04
 112.19100, 17.45968, 3.066088e-04
 112.44100, 17.51155, 3.090836e-04
 112.69100, 17.56333, 3.094903e-04
 112.94100, 17.61521, 3.107599e-04
 113.19100, 17.66693, 3.141453e-04
 113.44100, 17.71851, 3.157537e-04
 113.69100, 17.77012, 3.168632e-04
 113.94100, 17.82178, 3.185149e-04
 114.19100, 17.87328, 3.194933e-04
 114.44100, 17.92472, 3.222640e-04
 114.69100, 17.97607, 3.243341e-04
 114.94100, 18.02740, 3.252857e-04
 115.19100, 18.07855, 3.284681e-04
 115.44100, 18.12974, 3.293972e-04
 115.69100, 18.18075, 3.326422e-04
 115.94100, 18.23165, 3.337536e-04
 116.19100, 18.28275, 3.357007e-04
 116.44100, 18.33362, 3.351656e-04
 116.69100, 18.38473, 3.387131e-04
 116.94100, 18.43573, 3.403522e-04
 117.19100, 18.48680, 3.427751e-04
 117.44100, 18.53773, 3.434728e-04
 117.69100, 18.58868, 3.454046e-04
 117.94100, 18.63961, 3.469142e-04
 118.19100, 18.69033, 3.497010e-04
 118.44100, 18.74099, 3.513460e-04
 118.69100, 18.79134, 3.548331e-04
 118.94100, 18.84189, 3.553914e-04
 119.19100, 18.89241, 3.554742e-04
 119.44100, 18.94283, 3.588811e-04
 119.69100, 18.99330, 3.611400e-04
 119.94100, 19.04349, 3.630155e-04
 120.19100, 19.09385, 3.662662e-04
 120.44100, 19.14410, 3.658676e-04
 120.69100, 19.19424, 3.688565e-04
 120.94100, 19.24438, 3.702950e-04
 121.19100, 19.29443, 3.706280e-04
 121.44100, 19.34457, 3.748038e-04
 121.69100, 19.39456, 3.761531e-04
 121.94100, 19.44462, 3.776749e-04
 122.19100, 19.49477, 3.795256e-04
 122.44100, 19.54467, 3.816905e-04
 122.69100, 19.59470, 3.832859e-04
 122.94100, 19.64458, 3.866687e-04
 123.19100, 19.69437, 3.885556e-04
 123.44100, 19.74411, 3.886902e-04
 123.69100, 19.79372, 3.905392e-04
 123.94100, 19.84341, 3.933701e-04
 124.19100, 19.89290, 3.953151e-04
 124.44100, 19.94247, 3.975771e-04
 124.69100, 19.99204, 4.005617e-04
 124.94100, 20.04150, 4.025980e-04
 125.19100, 20.09116, 4.027902e-04
 125.44100, 20.14061, 4.073773e-04
 125.69100, 20.19010, 4.079000e-04
 125.94100, 20.23975, 4.098922e-04
 126.19100, 20.28894, 4.121746e-04
 126.44100, 20.33819, 4.142572e-04
 126.69100, 20.38755, 4.152098e-04
 126.94100, 20.43687, 4.171158e-04
 127.19100, 20.48605, 4.192573e-04
 127.44100, 20.53540, 4.214355e-04
 127.69100, 20.58475, 4.228228e-04
 127.94100, 20.63381, 4.261875e-04
 128.19100, 20.68319, 4.282197e-04
 128.44100, 20.73250, 4.300257e-04
 128.69100, 20.78177, 4.325356e-04
 128.94100, 20.83116, 4.324962e-04
 129.19100, 20.88052, 4.324970e-04
 129.44100, 20.92967, 4.368079e-04
 129.69100, 20.97884, 4.381872e-04
 129.94100, 21.02799, 4.398733e-04
 130.19100, 21.07718, 4.424551e-04
 130.44100, 21.12642, 4.443473e-04
 130.69100, 21.17578, 4.445796e-04
 130.94100, 21.22491, 4.472405e-04
 131.19100, 21.27400, 4.480513e-04
 131.44100, 21.32299, 4.518393e-04
 131.69100, 21.37208, 4.534887e-04
 131.94100, 21.42088, 4.557376e-04
 132.19100, 21.46981, 4.563191e-04
 132.44100, 21.51887, 4.585602e-04
 132.69100, 21.56788, 4.592893e-04
 132.94100, 21.61684, 4.626531e-04
 133.19100, 21.66580, 4.639159e-04
 133.44100, 21.71487, 4.664782e-04
 133.69100, 21.76385, 4.674068e-04
 133.94100, 21.81294, 4.701555e-04
 134.19100, 21.86208, 4.704410e-04
 134.44100, 21.91160, 4.708965e-04
 134.69100, 21.96088, 4.750009e-04
 134.94100, 22.01020, 4.762101e-04
 135.19100, 22.05959, 4.792311e-04
 135.44100, 22.10891, 4.806064e-04
 135.69100, 22.15828, 4.820822e-04
 135.94100, 22.20757, 4.828980e-04
 136.19100, 22.25699, 4.861897e-04
 136.44100, 22.30589, 4.865592e-04
 136.69100, 22.35491, 4.906918e-04
 136.94100, 22.40377, 4.909238e-04
 137.19100, 22.45284, 4.944967e-04
 137.44100, 22.50194, 4.948342e-04
 137.69100, 22.55093, 4.959219e-04
 137.94100, 22.59988, 4.975494e-04
 138.19100, 22.64895, 4.998273e-04
 138.44100, 22.69815, 5.019159e-04
 138.69100, 22.74719, 5.045907e-04
 138.94100, 22.79640, 5.066813e-04
 139.19100, 22.84556, 5.073890e-04
 139.44100, 22.89460, 5.083730e-04
 139.69100, 22.94378, 5.109183e-04
 139.94100, 22.99311, 5.134957e-04
 140.19100, 23.04229, 5.162626e-04
 140.44100, 23.09144, 5.171750e-04
 140.69100, 23.14070, 5.191572e-04
 140.94100, 23.18986, 5.202469e-04
 141.19100, 23.23883, 5.223461e-04
 141.44100, 23.28778, 5.244038e-04
 141.69100, 23.33665, 5.254395e-04
 141.94100, 23.38581, 5.272605e-04
 142.19100, 23.43501, 5.310641e-04
 142.44100, 23.48405, 5.318356e-04
 142.69100, 23.53299, 5.329893e-04
 142.94100, 23.58221, 5.356923e-04
 143.19100, 23.63135, 5.359486e-04
 143.44100, 23.68070, 5.384132e-04
 143.69100, 23.73010, 5.396756e-04
 143.94100, 23.77938, 5.429638e-04
 144.19100, 23.82853, 5.436635e-04
 144.44100, 23.87787, 5.457021e-04
 144.69100, 23.92722, 5.473222e-04
 144.94100, 23.97664, 5.491035e-04
 145.19100, 24.02574, 5.514092e-04
 145.44100, 24.07515, 5.534949e-04
 145.69100, 24.12455, 5.551985e-04
 145.94100, 24.17383, 5.570544e-04
 146.19100, 24.22298, 5.592532e-04
 146.44100, 24.27250, 5.594881e-04
 146.69100, 24.32194, 5.610462e-04
 146.94100, 24.37143, 5.644148e-04
 147.19100, 24.42096, 5.651693e-04
 147.44100, 24.47053, 5.684858e-04
 147.69100, 24.51996, 5.702036e-04
 147.94100, 24.56954, 5.705894e-04
 148.19100, 24.61955, 5.723406e-04
 148.44100, 24.66947, 5.746092e-04
 148.69100, 24.71933, 5.758441e-04
 148.94100, 24.76914, 5.793508e-04
 149.19100, 24.81885, 5.807367e-04
 149.44100, 24.86856, 5.825304e-04
 149.69100, 24.91830, 5.842567e-04
 149.94100, 24.96806, 5.861234e-04
 150.19100, 25.01746, 5.882414e-04
 150.44100, 25.06703, 5.901795e-04
 150.69100, 25.11680, 5.914350e-04
 150.94100, 25.16631, 5.935739e-04
 151.19100, 25.21619, 5.949566e-04
 151.44100, 25.26587, 5.961311e-04
 151.69100, 25.31585, 5.992077e-04
 151.94100, 25.36578, 6.025086e-04
 152.19100, 25.41575, 6.025210e-04
 152.44100, 25.46580, 6.036464e-04
 152.69100, 25.51567, 6.050925e-04
 152.94100, 25.56556, 6.079572e-04
 153.19100, 25.61547, 6.092825e-04
 153.44100, 25.66553, 6.121912e-04
 153.69100, 25.71543, 6.142855e-04
 153.94100, 25.76527, 6.151076e-04
 154.19100, 25.81533, 6.187423e-04
 154.44100, 25.86516, 6.192250e-04
 154.69100, 25.91497, 6.203810e-04
 154.94100, 25.96495, 6.226166e-04
 155.19100, 26.01480, 6.250943e-04
 155.44100, 26.06460, 6.249208e-04
 155.69100, 26.11429, 6.277006e-04
 155.94100, 26.16415, 6.290416e-04
 156.19100, 26.21396, 6.328795e-04
 156.44100, 26.26391, 6.338780e-04
 156.69100, 26.31401, 6.362289e-04
 156.94100, 26.36374, 6.375375e-04
 157.19100, 26.41382, 6.383869e-04
 157.44100, 26.46386, 6.397826e-04
 157.69100, 26.51411, 6.435444e-04
 157.94100, 26.56422, 6.453567e-04
 158.19100, 26.61430, 6.462842e-04
 158.44100, 26.66445, 6.503291e-04
 158.69100, 26.71453, 6.499137e-04
 158.94100, 26.76501, 6.527224e-04
 159.19100, 26.81522, 6.548560e-04
 159.44100, 26.86523, 6.566440e-04
 159.69100, 26.91547, 6.587791e-04
 159.94100, 26.96566, 6.611998e-04
 160.19100, 27.01577, 6.606634e-04
 160.44100, 27.06584, 6.638865e-04
 160.69100, 27.11591, 6.654146e-04
 160.94100, 27.16589, 6.687487e-04
 161.19100, 27.21600, 6.705133e-04
 161.44100, 27.26618, 6.709729e-04
 161.69100, 27.31630, 6.731596e-04
 161.94100, 27.36627, 6.755054e-04
 162.19100, 27.41627, 6.767502e-04
 162.44100, 27.46652, 6.791907e-04
 162.69100, 27.51674, 6.820319e-04
 162.94100, 27.56697, 6.826482e-04
 163.19100, 27.61707, 6.846915e-04
 163.44100, 27.66703, 6.866998e-04
 163.69100, 27.71717, 6.900939e-04
 163.94100, 27.76749, 6.915905e-04
 164.19100, 27.81798, 6.950317e-04
 164.44100, 27.86812, 6.944101e-04
 164.69100, 27.91836, 6.960640e-04
 164.94100, 27.96852, 6.983488e-04
 165.19100, 28.01850, 7.009782e-04
 165.44100, 28.06891, 7.033570e-04
 165.69100, 28.11900, 7.056415e-04
 165.94100, 28.16917, 7.070326e-04
 166.19100, 28.21914, 7.092660e-04
 166.44100, 28.26921, 7.101105e-04
 166.69100, 28.31918, 7.127191e-04
 166.94100, 28.36912, 7.160006e-04
 167.19100, 28.41921, 7.168980e-04
 167.44100, 28.46925, 7.203246e-04
 167.69100, 28.51936, 7.204803e-04
 167.94100, 28.56956, 7.233960e-04
 168.19100, 28.61950, 7.249910e-04
 168.44100, 28.66949, 7.272099e-04
 168.69100, 28.71956, 7.298552e-04
 168.94100, 28.76999, 7.300374e-04
 169.19100, 28.82010, 7.325815e-04
 169.44100, 28.87042, 7.346393e-04
 169.69100, 28.92067, 7.355925e-04
 169.94100, 28.97075, 7.384860e-04
 170.19100, 29.02102, 7.425603e-04
 170.44100, 29.07143, 7.425980e-04
 170.69100, 29.12174, 7.450455e-04
 170.94100, 29.17191, 7.462856e-04
 171.19100, 29.22224, 7.497573e-04
 171.44100, 29.27223, 7.510411e-04
 171.69100, 29.32236, 7.546519e-04
 171.94100, 29.37256, 7.548864e-04
 172.19100, 29.42280, 7.561756e-04
 172.44100, 29.47282, 7.577594e-04
 172.69100, 29.52295, 7.613425e-04
 172.94100, 29.57297, 7.637113e-04
 173.19100, 29.62295, 7.640891e-04
 173.44100, 29.67310, 7.665128e-04
 173.69100, 29.72295, 7.671291e-04
 173.94100, 29.77288, 7.690700e-04
 174.19100, 29.82286, 7.713574e-04
 174.44100, 29.87279, 7.739914e-04
 174.69100, 29.92257, 7.756328e-04
 174.94100, 29.97251, 7.775225e-04
 175.19100, 30.02255, 7.777766e-04
 175.44100, 30.07255, 7.810649e-04
 175.69100, 30.12267, 7.828230e-04
 175.94100, 30.17276, 7.842752e-04
 176.19100, 30.22289, 7.861755e-04
 176.44100, 30.27308, 7.886327e-04
 176.69100, 30.32310, 7.897486e-04
 176.94100, 30.37335, 7.911607e-04
 177.19100, 30.42328, 7.952506e-04
 177.44100, 30.47334, 7.963875e-04
 177.69100, 30.52341, 7.996237e-04
 177.94100, 30.57326, 7.986914e-04
 178.19100, 30.62329, 8.007597e-04
 178.44100, 30.67314, 8.039307e-04
 178.69100, 30.72326, 8.058634e-04
 178.94100, 30.77315, 8.072696e-04
 179.19100, 30.82302, 8.108287e-04
 179.44100, 30.87297, 8.105607e-04
 179.69100, 30.92286, 8.131213e-04
 179.94100, 30.97284, 8.131350e-04
 180.19100, 31.02247, 8.174612e-04
 180.44100, 31.07234, 8.181305e-04
 180.69100, 31.12209, 8.208213e-04
 180.94100, 31.17201, 8.227452e-04
 181.19100, 31.22182, 8.238893e-04
 181.44100, 31.27175, 8.244702e-04
 181.69100, 31.32163, 8.277934e-04
 181.94100, 31.37146, 8.305776e-04
 182.19100, 31.42149, 8.322951e-04
 182.44100, 31.47142, 8.332846e-04
 182.69100, 31.52115, 8.352569e-04
 182.94100, 31.57096, 8.379828e-04
 183.19100, 31.62067, 8.394469e-04
 183.44100, 31.67052, 8.428463e-04
 183.69100, 31.72046, 8.441843e-04
 183.94100, 31.77029, 8.473577e-04
 184.19100, 31.82010, 8.478709e-04
 184.44100, 31.86998, 8.494869e-04
 184.69100, 31.91995, 8.515519e-04
 184.94100, 31.96996, 8.541175e-04
 185.19100, 32.01977, 8.576633e-04
 185.44100, 32.06961, 8.585544e-04
 185.69100, 32.11940, 8.602291e-04
 185.94100, 32.16909, 8.611596e-04
 186.19100, 32.21911, 8.634890e-04
 186.44100, 32.26903, 8.665858e-04
 186.69100, 32.31891, 8.694496e-04
 186.94100, 32.36869, 8.707554e-04
 187.19100, 32.41862, 8.723851e-04
 187.44100, 32.46838, 8.743435e-04
 187.69100, 32.51813, 8.757770e-04
 187.94100, 32.56795, 8.790238e-04
 188.19100, 32.61773, 8.802777e-04
 188.44100, 32.66736, 8.832398e-04
 188.69100, 32.71717, 8.839063e-04
 188.94100, 32.76715, 8.864599e-04
 189.19100, 32.81700, 8.874750e-04
 189.44100, 32.86711, 8.901753e-04
 189.69100, 32.91720, 8.921328e-04
 189.94100, 32.96724, 8.948786e-04
 190.19100, 33.01722, 8.955019e-04
