#EXPORTTYPE:       ,DATA ALL                 
#FILE:             ,样品1.ngb-dla              
#FORMAT:           ,NETZSCH5                 
#FTYPE:            ,ANSI                     
#IDENTITY:         ,样品1                      
#DECIMAL:          ,POINT                    
#SEPARATOR:        ,COMMA                    
#MTYPE:            ,DIL                      
#INSTRUMENT:       ,NETZSCH DIL 402SE        
#PROJECT:          ,                         
#DATE/TIME:        ,2024/7/11 9:41:36 (UTC+8)
#CORR. FILE:       ,Al2O3-5-2.ngb-cla        
#TEMPCAL:          ,TCALZERO.TMX             
#LABORATORY:       ,                         
#OPERATOR:         ,                         
#REMARK:           ,                         
#SAMPLE:           ,样品1                      
#SAMPLE LENGTH /mm:,11.921                   
#MATERIAL:         ,                         
#MEASMODE:         ,Standard Expansion       
#PROTECTIVE MFC:   ,NITROGEN,250.0 ml/min    
#M.RANGE /μm:      ,20000                    
#CORR. CODE:       ,080                      
#RANGE:            ,25°C/5.0(K/min)/1360°C   
#SEGMENT:          ,S1/1                     
#SEG. 1:           ,25°C/5.0(K/min)/1360°C   

##Temp./°C,Time/min,dL/Lo
  25.11100,  0.00000, 3.785151e-05
  25.36100,  0.94001, 3.626921e-05
  25.61100,  1.21130, 3.668390e-05
  25.86100,  1.39592, 3.908223e-05
  26.11100,  1.54140, 3.999081e-05
  26.36100,  1.66533, 4.409101e-05
  26.61100,  1.77756, 4.662170e-05
  26.86100,  1.88090, 4.913668e-05
  27.11100,  1.97755, 5.241130e-05
  27.36100,  2.06877, 5.417237e-05
  27.61100,  2.15487, 5.613029e-05
  27.86100,  2.23798, 5.830582e-05
  28.11100,  2.31824, 6.094385e-05
  28.36100,  2.39524, 6.278998e-05
  28.61100,  2.46983, 6.647300e-05
  28.86100,  2.54241, 6.853989e-05
  29.11100,  2.61245, 6.954651e-05
  29.36100,  2.68031, 7.108297e-05
  29.61100,  2.74657, 7.306377e-05
  29.86100,  2.81084, 7.554011e-05
  30.11100,  2.87342, 7.873847e-05
  30.36100,  2.93432, 7.870066e-05
  30.61100,  2.99385, 8.181528e-05
  30.86100,  3.05209, 8.385429e-05
  31.11100,  3.10881, 8.478150e-05
  31.36100,  3.16469, 8.589565e-05
  31.61100,  3.21959, 9.013116e-05
  31.86100,  3.27349, 9.179393e-05
  32.11100,  3.32638, 9.342757e-05
  32.36100,  3.37824, 9.543680e-05
  32.61100,  3.42969, 9.625724e-05
  32.86100,  3.47996, 9.602848e-05
  33.11100,  3.52992, 1.002852e-04
  33.36100,  3.57853, 9.353521e-05
  33.61100,  3.62686, 9.551497e-05
  33.86100,  3.67406, 1.009345e-04
  34.11100,  3.72101, 9.678600e-05
  34.36100,  3.76739, 1.032669e-04
  34.61100,  3.81346, 1.060464e-04
  34.86100,  3.85877, 1.021705e-04
  35.11100,  3.90393, 1.096710e-04
  35.36100,  3.94843, 1.067421e-04
  35.61100,  3.99272, 1.097693e-04
  35.86100,  4.03635, 1.168129e-04
  36.11100,  4.08034, 1.059420e-04
  36.36100,  4.12366, 1.172679e-04
  36.61100,  4.16658, 1.193117e-04
  36.86100,  4.20909, 1.201894e-04
  37.11100,  4.25125, 1.224444e-04
  37.36100,  4.29320, 1.315497e-04
  37.61100,  4.33464, 1.345619e-04
  37.86100,  4.37599, 1.349759e-04
  38.11100,  4.41697, 1.354998e-04
  38.36100,  4.45788, 1.371382e-04
  38.61100,  4.49818, 1.313894e-04
  38.86100,  4.53844, 1.398711e-04
  39.11100,  4.57871, 1.421142e-04
  39.36100,  4.61857, 1.430967e-04
  39.61100,  4.65853, 1.447697e-04
  39.86100,  4.69806, 1.450219e-04
  40.11100,  4.73743, 1.496333e-04
  40.36100,  4.77669, 1.501724e-04
  40.61100,  4.81600, 1.528264e-04
  40.86100,  4.85481, 1.546280e-04
  41.11100,  4.89335, 1.564816e-04
  41.36100,  4.93173, 1.580839e-04
  41.61100,  4.96974, 1.602786e-04
  41.86100,  5.00760, 1.635758e-04
  42.11100,  5.04551, 1.647556e-04
  42.36100,  5.08295, 1.657389e-04
  42.61100,  5.12046, 1.661382e-04
  42.86100,  5.15794, 1.672783e-04
  43.11100,  5.19499, 1.677164e-04
  43.36100,  5.23200, 1.697376e-04
  43.61100,  5.26888, 1.707855e-04
  43.86100,  5.30576, 1.702719e-04
  44.11100,  5.34260, 1.719725e-04
  44.36100,  5.37935, 1.732524e-04
  44.61100,  5.41590, 1.733442e-04
  44.86100,  5.45235, 1.746586e-04
  45.11100,  5.48889, 1.755883e-04
  45.36100,  5.52537, 1.773943e-04
  45.61100,  5.56159, 1.785093e-04
  45.86100,  5.59785, 1.788857e-04
  46.11100,  5.63398, 1.813690e-04
  46.36100,  5.67007, 1.809912e-04
  46.61100,  5.70597, 1.838231e-04
  46.86100,  5.74190, 1.842677e-04
  47.11100,  5.77768, 1.866865e-04
  47.36100,  5.81343, 1.874299e-04
  47.61100,  5.84920, 1.888961e-04
  47.86100,  5.88466, 1.901364e-04
  48.11100,  5.92021, 1.882951e-04
  48.36100,  5.95567, 1.929396e-04
  48.61100,  5.99100, 1.948240e-04
  48.86100,  6.02626, 1.957275e-04
  49.11100,  6.06152, 1.957243e-04
  49.36100,  6.09686, 1.984674e-04
  49.61100,  6.13194, 1.992464e-04
  49.86100,  6.16715, 2.011654e-04
  50.11100,  6.20217, 2.025399e-04
  50.36100,  6.23721, 2.038970e-04
  50.61100,  6.27233, 2.037130e-04
  50.86100,  6.30746, 2.059696e-04
  51.11100,  6.34236, 2.075163e-04
  51.36100,  6.37737, 2.087972e-04
  51.61100,  6.41246, 2.100091e-04
  51.86100,  6.44757, 2.103276e-04
  52.11100,  6.48252, 2.120739e-04
  52.36100,  6.51754, 2.124959e-04
  52.61100,  6.55264, 2.149304e-04
  52.86100,  6.58759, 2.152843e-04
  53.11100,  6.62267, 2.173449e-04
  53.36100,  6.65780, 2.181563e-04
  53.61100,  6.69282, 2.195190e-04
  53.86100,  6.72784, 2.194301e-04
  54.11100,  6.76293, 2.215161e-04
  54.36100,  6.79805, 2.227559e-04
  54.61100,  6.83312, 2.227194e-04
  54.86100,  6.86814, 2.239126e-04
  55.11100,  6.90319, 2.244135e-04
  55.36100,  6.93818, 2.267358e-04
  55.61100,  6.97336, 2.268432e-04
  55.86100,  7.00832, 2.285569e-04
  56.11100,  7.04354, 2.278601e-04
  56.36100,  7.07849, 2.298606e-04
  56.61100,  7.11358, 2.315248e-04
  56.86100,  7.14861, 2.324494e-04
  57.11100,  7.18386, 2.340708e-04
  57.36100,  7.21917, 2.349649e-04
  57.61100,  7.25453, 2.357657e-04
  57.86100,  7.28993, 2.369914e-04
  58.11100,  7.32540, 2.383113e-04
  58.36100,  7.36082, 2.383092e-04
  58.61100,  7.39628, 2.407816e-04
  58.86100,  7.43189, 2.423387e-04
  59.11100,  7.46744, 2.419487e-04
  59.36100,  7.50313, 2.431960e-04
  59.61100,  7.53882, 2.441540e-04
  59.86100,  7.57462, 2.448711e-04
  60.11100,  7.61031, 2.460511e-04
  60.36100,  7.64600, 2.478130e-04
  60.61100,  7.68174, 2.484562e-04
  60.86100,  7.71761, 2.496691e-04
  61.11100,  7.75348, 2.490766e-04
  61.36100,  7.78942, 2.520430e-04
  61.61100,  7.82539, 2.524971e-04
  61.86100,  7.86147, 2.531324e-04
  62.11100,  7.89773, 2.535867e-04
  62.36100,  7.93389, 2.540885e-04
  62.61100,  7.97017, 2.551624e-04
  62.86100,  8.00653, 2.558711e-04
  63.11100,  8.04288, 2.552301e-04
  63.36100,  8.07931, 2.576268e-04
  63.61100,  8.11605, 2.588504e-04
  63.86100,  8.15275, 2.579272e-04
  64.11100,  8.18955, 2.598146e-04
  64.36100,  8.22646, 2.601744e-04
  64.61100,  8.26364, 2.611726e-04
  64.86100,  8.30057, 2.615339e-04
  65.11100,  8.33766, 2.627833e-04
  65.36100,  8.37502, 2.628113e-04
  65.61100,  8.41252, 2.630766e-04
  65.86100,  8.45021, 2.642942e-04
  66.11100,  8.48795, 2.651808e-04
  66.36100,  8.52562, 2.657865e-04
  66.61100,  8.56372, 2.667686e-04
  66.86100,  8.60179, 2.670718e-04
  67.11100,  8.63993, 2.678505e-04
  67.36100,  8.67802, 2.691671e-04
  67.61100,  8.71657, 2.686922e-04
  67.86100,  8.75510, 2.693150e-04
  68.11100,  8.79367, 2.703465e-04
  68.36100,  8.83247, 2.705912e-04
  68.61100,  8.87129, 2.719085e-04
  68.86100,  8.91033, 2.721010e-04
  69.11100,  8.94960, 2.725625e-04
  69.36100,  8.98873, 2.721308e-04
  69.61100,  9.02797, 2.739930e-04
  69.86100,  9.06726, 2.745031e-04
  70.11100,  9.10679, 2.752260e-04
  70.36100,  9.14649, 2.746137e-04
  70.61100,  9.18634, 2.759212e-04
  70.86100,  9.22620, 2.765709e-04
  71.11100,  9.26637, 2.774607e-04
  71.36100,  9.30670, 2.771114e-04
  71.61100,  9.34695, 2.780007e-04
  71.86100,  9.38741, 2.796852e-04
  72.11100,  9.42799, 2.778877e-04
  72.36100,  9.46882, 2.791986e-04
  72.61100,  9.51001, 2.798609e-04
  72.86100,  9.55130, 2.809620e-04
  73.11100,  9.59273, 2.809098e-04
  73.36100,  9.63429, 2.818302e-04
  73.61100,  9.67583, 2.830962e-04
  73.86100,  9.71734, 2.827201e-04
  74.11100,  9.75939, 2.835051e-04
  74.36100,  9.80144, 2.840596e-04
  74.61100,  9.84382, 2.845811e-04
  74.86100,  9.88643, 2.850277e-04
  75.11100,  9.92895, 2.864539e-04
  75.36100,  9.97149, 2.868740e-04
  75.61100, 10.01461, 2.879389e-04
  75.86100, 10.05774, 2.887562e-04
  76.11100, 10.10110, 2.889604e-04
  76.36100, 10.14473, 2.892705e-04
  76.61100, 10.18869, 2.902487e-04
  76.86100, 10.23275, 2.904436e-04
  77.11100, 10.27706, 2.917123e-04
  77.36100, 10.32140, 2.911234e-04
  77.61100, 10.36604, 2.916451e-04
  77.86100, 10.41078, 2.931853e-04
  78.11100, 10.45572, 2.928126e-04
  78.36100, 10.50060, 2.939087e-04
  78.61100, 10.54578, 2.948112e-04
  78.86100, 10.59118, 2.937203e-04
  79.11100, 10.63670, 2.935636e-04
  79.36100, 10.68218, 2.938041e-04
  79.61100, 10.72805, 2.959352e-04
  79.86100, 10.77403, 2.956358e-04
  80.11100, 10.81996, 2.969859e-04
  80.36100, 10.86604, 2.971879e-04
  80.61100, 10.91256, 2.963522e-04
  80.86100, 10.95905, 2.962225e-04
  81.11100, 11.00559, 2.966898e-04
  81.36100, 11.05228, 2.987516e-04
  81.61100, 11.09931, 2.976837e-04
  81.86100, 11.14657, 2.982718e-04
  82.11100, 11.19387, 2.981456e-04
  82.36100, 11.24149, 2.983793e-04
  82.61100, 11.28935, 2.998476e-04
  82.86100, 11.33739, 2.987238e-04
  83.11100, 11.38592, 3.007405e-04
  83.36100, 11.43442, 3.002229e-04
  83.61100, 11.48332, 3.008471e-04
  83.86100, 11.53225, 3.026114e-04
  84.11100, 11.58137, 3.027825e-04
  84.36100, 11.63082, 3.020069e-04
  84.61100, 11.68034, 3.025012e-04
  84.86100, 11.73014, 3.031830e-04
  85.11100, 11.77986, 3.029816e-04
  85.36100, 11.82981, 3.039513e-04
  85.61100, 11.87990, 3.043244e-04
  85.86100, 11.93003, 3.050609e-04
  86.11100, 11.98024, 3.056348e-04
  86.36100, 12.03074, 3.050684e-04
  86.61100, 12.08140, 3.061819e-04
  86.86100, 12.13217, 3.078396e-04
  87.11100, 12.18320, 3.070199e-04
  87.36100, 12.23416, 3.076324e-04
  87.61100, 12.28538, 3.070389e-04
  87.86100, 12.33672, 3.092474e-04
  88.11100, 12.38820, 3.088908e-04
  88.36100, 12.43965, 3.096015e-04
  88.61100, 12.49133, 3.098251e-04
  88.86100, 12.54306, 3.117407e-04
  89.11100, 12.59511, 3.112253e-04
  89.36100, 12.64709, 3.128475e-04
  89.61100, 12.69909, 3.135911e-04
  89.86100, 12.75155, 3.146762e-04
  90.11100, 12.80405, 3.125407e-04
  90.36100, 12.85665, 3.146901e-04
  90.61100, 12.90936, 3.158430e-04
  90.86100, 12.96199, 3.153284e-04
  91.11100, 13.01465, 3.175985e-04
  91.36100, 13.06760, 3.165692e-04
  91.61100, 13.12059, 3.174252e-04
  91.86100, 13.17354, 3.177893e-04
  92.11100, 13.22646, 3.178361e-04
  92.36100, 13.27960, 3.190978e-04
  92.61100, 13.33300, 3.199489e-04
  92.86100, 13.38650, 3.207726e-04
  93.11100, 13.43995, 3.222285e-04
  93.36100, 13.49360, 3.223958e-04
  93.61100, 13.54743, 3.223786e-04
  93.86100, 13.60108, 3.235723e-04
  94.11100, 13.65514, 3.236415e-04
  94.36100, 13.70907, 3.251978e-04
  94.61100, 13.76269, 3.256294e-04
  94.86100, 13.81641, 3.254500e-04
  95.11100, 13.87022, 3.259871e-04
  95.36100, 13.92398, 3.250426e-04
  95.61100, 13.97781, 3.265440e-04
  95.86100, 14.03141, 3.281001e-04
  96.11100, 14.08508, 3.283750e-04
  96.36100, 14.13889, 3.287071e-04
  96.61100, 14.19271, 3.303846e-04
  96.86100, 14.24665, 3.311474e-04
  97.11100, 14.30059, 3.317946e-04
  97.36100, 14.35467, 3.328934e-04
  97.61100, 14.40881, 3.341158e-04
  97.86100, 14.46303, 3.340613e-04
  98.11100, 14.51718, 3.354665e-04
  98.36100, 14.57128, 3.366323e-04
  98.61100, 14.62539, 3.375374e-04
  98.86100, 14.67932, 3.376982e-04
  99.11100, 14.73317, 3.395983e-04
  99.36100, 14.78715, 3.404711e-04
  99.61100, 14.84084, 3.409324e-04
  99.86100, 14.89493, 3.420721e-04
 100.11100, 14.94893, 3.425592e-04
 100.36100, 15.00280, 3.433960e-04
 100.61100, 15.05668, 3.442643e-04
 100.86100, 15.11037, 3.452749e-04
 101.11100, 15.16431, 3.457912e-04
 101.36100, 15.21825, 3.476284e-04
 101.61100, 15.27210, 3.479191e-04
 101.86100, 15.32589, 3.486222e-04
 102.11100, 15.37951, 3.504117e-04
 102.36100, 15.43322, 3.526432e-04
 102.61100, 15.48676, 3.526332e-04
 102.86100, 15.54019, 3.540948e-04
 103.11100, 15.59355, 3.564243e-04
 103.36100, 15.64687, 3.557359e-04
 103.61100, 15.70017, 3.578064e-04
 103.86100, 15.75322, 3.592765e-04
 104.11100, 15.80613, 3.597620e-04
 104.36100, 15.85899, 3.613464e-04
 104.61100, 15.91202, 3.632377e-04
 104.86100, 15.96490, 3.641812e-04
 105.11100, 16.01755, 3.654644e-04
 105.36100, 16.07013, 3.670016e-04
 105.61100, 16.12296, 3.673614e-04
 105.86100, 16.17547, 3.695109e-04
 106.11100, 16.22826, 3.700706e-04
 106.36100, 16.28083, 3.713003e-04
 106.61100, 16.33327, 3.742786e-04
 106.86100, 16.38577, 3.746127e-04
 107.11100, 16.43817, 3.748560e-04
 107.36100, 16.49066, 3.755535e-04
 107.61100, 16.54304, 3.764279e-04
 107.86100, 16.59533, 3.770882e-04
 108.11100, 16.64739, 3.790527e-04
 108.36100, 16.69959, 3.809345e-04
 108.61100, 16.75169, 3.817819e-04
 108.86100, 16.80383, 3.840898e-04
 109.11100, 16.85592, 3.851948e-04
 109.36100, 16.90768, 3.851195e-04
 109.61100, 16.95942, 3.884321e-04
 109.86100, 17.01130, 3.897998e-04
 110.11100, 17.06294, 3.908334e-04
 110.36100, 17.11463, 3.924179e-04
 110.61100, 17.16635, 3.936272e-04
 110.86100, 17.21773, 3.991973e-04
 111.11100, 17.26927, 4.028971e-04
 111.36100, 17.32079, 4.024531e-04
 111.61100, 17.37227, 4.036837e-04
 111.86100, 17.42344, 4.059893e-04
 112.11100, 17.47473, 4.068336e-04
 112.36100, 17.52596, 4.080121e-04
 112.61100, 17.57698, 4.101162e-04
 112.86100, 17.62809, 4.109601e-04
 113.11100, 17.67890, 4.139524e-04
 113.36100, 17.72971, 4.149246e-04
 113.61100, 17.78054, 4.160894e-04
 113.86100, 17.83133, 4.175716e-04
 114.11100, 17.88218, 4.193907e-04
 114.36100, 17.93292, 4.196634e-04
 114.61100, 17.98354, 4.226300e-04
 114.86100, 18.03430, 4.239980e-04
 115.11100, 18.08491, 4.261666e-04
 115.36100, 18.13529, 4.279726e-04
 115.61100, 18.18562, 4.288859e-04
 115.86100, 18.23603, 4.297694e-04
 116.11100, 18.28616, 4.312030e-04
 116.36100, 18.33647, 4.318014e-04
 116.61100, 18.38655, 4.349565e-04
 116.86100, 18.43683, 4.348994e-04
 117.11100, 18.48662, 4.373017e-04
 117.36100, 18.53663, 4.384031e-04
 117.61100, 18.58654, 4.397239e-04
 117.86100, 18.63652, 4.419242e-04
 118.11100, 18.68643, 4.435149e-04
 118.36100, 18.73630, 4.450770e-04
 118.61100, 18.78644, 4.465279e-04
 118.86100, 18.83644, 4.484838e-04
 119.11100, 18.88649, 4.504258e-04
 119.36100, 18.93657, 4.508311e-04
 119.61100, 18.98660, 4.523780e-04
 119.86100, 19.03655, 4.539655e-04
 120.11100, 19.08638, 4.561064e-04
 120.36100, 19.13632, 4.579355e-04
 120.61100, 19.18578, 4.592872e-04
 120.86100, 19.23534, 4.601008e-04
 121.11100, 19.28485, 4.619007e-04
 121.36100, 19.33412, 4.650830e-04
 121.61100, 19.38346, 4.644628e-04
 121.86100, 19.43293, 4.672007e-04
 122.11100, 19.48220, 4.684692e-04
 122.36100, 19.53145, 4.702709e-04
 122.61100, 19.58094, 4.719157e-04
 122.86100, 19.63014, 4.743374e-04
 123.11100, 19.67926, 4.751355e-04
 123.36100, 19.72874, 4.765363e-04
 123.61100, 19.77826, 4.778668e-04
 123.86100, 19.82729, 4.815727e-04
 124.11100, 19.87644, 4.808897e-04
 124.36100, 19.92572, 4.825171e-04
 124.61100, 19.97456, 4.854682e-04
 124.86100, 20.02331, 4.855758e-04
 125.11100, 20.07229, 4.874821e-04
 125.36100, 20.12107, 4.897894e-04
 125.61100, 20.16980, 4.915245e-04
 125.86100, 20.21863, 4.924526e-04
 126.11100, 20.26770, 4.946125e-04
 126.36100, 20.31642, 4.963306e-04
 126.61100, 20.36550, 4.982419e-04
 126.86100, 20.41465, 4.987316e-04
 127.11100, 20.46371, 5.007196e-04
 127.36100, 20.51278, 5.025315e-04
 127.61100, 20.56177, 5.036390e-04
 127.86100, 20.61072, 5.054214e-04
 128.11100, 20.65950, 5.054228e-04
 128.36100, 20.70842, 5.078918e-04
 128.61100, 20.75718, 5.100012e-04
 128.86100, 20.80604, 5.106316e-04
 129.11100, 20.85486, 5.128920e-04
 129.36100, 20.90364, 5.136545e-04
 129.61100, 20.95231, 5.142803e-04
 129.86100, 21.00097, 5.154151e-04
 130.11100, 21.04961, 5.182028e-04
 130.36100, 21.09846, 5.195611e-04
 130.61100, 21.14723, 5.208161e-04
 130.86100, 21.19599, 5.225564e-04
 131.11100, 21.24497, 5.240780e-04
 131.36100, 21.29375, 5.257411e-04
 131.61100, 21.34274, 5.272861e-04
 131.86100, 21.39193, 5.294577e-04
 132.11100, 21.44098, 5.305406e-04
 132.36100, 21.48987, 5.329640e-04
 132.61100, 21.53894, 5.342125e-04
 132.86100, 21.58788, 5.358897e-04
 133.11100, 21.63681, 5.369931e-04
 133.36100, 21.68546, 5.380519e-04
 133.61100, 21.73456, 5.402032e-04
 133.86100, 21.78327, 5.420932e-04
 134.11100, 21.83183, 5.429786e-04
 134.36100, 21.88079, 5.458326e-04
 134.61100, 21.92968, 5.461641e-04
 134.86100, 21.97845, 5.481527e-04
 135.11100, 22.02738, 5.488131e-04
 135.36100, 22.07635, 5.496386e-04
 135.61100, 22.12530, 5.512504e-04
 135.86100, 22.17409, 5.536508e-04
 136.11100, 22.22324, 5.548066e-04
 136.36100, 22.27240, 5.579868e-04
 136.61100, 22.32137, 5.588319e-04
 136.86100, 22.37054, 5.606373e-04
 137.11100, 22.41948, 5.609700e-04
 137.36100, 22.46856, 5.627584e-04
 137.61100, 22.51754, 5.626905e-04
 137.86100, 22.56670, 5.659251e-04
 138.11100, 22.61585, 5.671375e-04
 138.36100, 22.66473, 5.694238e-04
 138.61100, 22.71371, 5.700859e-04
 138.86100, 22.76289, 5.713126e-04
 139.11100, 22.81192, 5.737809e-04
 139.36100, 22.86097, 5.742537e-04
 139.61100, 22.91040, 5.768834e-04
 139.86100, 22.95960, 5.779695e-04
 140.11100, 23.00873, 5.810247e-04
 140.36100, 23.05792, 5.813540e-04
 140.61100, 23.10716, 5.825392e-04
 140.86100, 23.15618, 5.834447e-04
 141.11100, 23.20551, 5.864406e-04
 141.36100, 23.25492, 5.876660e-04
 141.61100, 23.30405, 5.890598e-04
 141.86100, 23.35326, 5.913119e-04
 142.11100, 23.40260, 5.930238e-04
 142.36100, 23.45192, 5.929171e-04
 142.61100, 23.50132, 5.965658e-04
 142.86100, 23.55083, 5.977586e-04
 143.11100, 23.60031, 6.019019e-04
 143.36100, 23.64959, 6.042851e-04
 143.61100, 23.69904, 6.039994e-04
 143.86100, 23.74847, 6.032518e-04
 144.11100, 23.79778, 6.052013e-04
 144.36100, 23.84719, 6.088113e-04
 144.61100, 23.89687, 6.110085e-04
 144.86100, 23.94647, 6.114332e-04
 145.11100, 23.99586, 6.139447e-04
 145.36100, 24.04548, 6.140645e-04
 145.61100, 24.09501, 6.159843e-04
 145.86100, 24.14464, 6.181367e-04
 146.11100, 24.19431, 6.180906e-04
 146.36100, 24.24421, 6.218037e-04
 146.61100, 24.29378, 6.216672e-04
 146.86100, 24.34337, 6.222968e-04
 147.11100, 24.39298, 6.232968e-04
 147.36100, 24.44267, 6.264690e-04
 147.61100, 24.49240, 6.270182e-04
 147.86100, 24.54207, 6.284913e-04
 148.11100, 24.59194, 6.299345e-04
 148.36100, 24.64171, 6.308605e-04
 148.61100, 24.69158, 6.344672e-04
 148.86100, 24.74140, 6.349741e-04
 149.11100, 24.79126, 6.364155e-04
 149.36100, 24.84137, 6.383535e-04
 149.61100, 24.89147, 6.399781e-04
 149.86100, 24.94137, 6.419177e-04
 150.11100, 24.99148, 6.430797e-04
 150.36100, 25.04132, 6.450190e-04
 150.61100, 25.09128, 6.462732e-04
 150.86100, 25.14115, 6.474931e-04
 151.11100, 25.19114, 6.502551e-04
 151.36100, 25.24092, 6.545747e-04
 151.61100, 25.29076, 6.541070e-04
 151.86100, 25.34060, 6.568132e-04
 152.11100, 25.39047, 6.581583e-04
 152.36100, 25.44035, 6.585240e-04
 152.61100, 25.49033, 6.613222e-04
 152.86100, 25.54032, 6.620652e-04
 153.11100, 25.59028, 6.629418e-04
 153.36100, 25.64028, 6.655351e-04
 153.61100, 25.69035, 6.668695e-04
 153.86100, 25.74037, 6.685419e-04
 154.11100, 25.79038, 6.696443e-04
 154.36100, 25.84026, 6.721863e-04
 154.61100, 25.89029, 6.730391e-04
 154.86100, 25.94032, 6.743583e-04
 155.11100, 25.99037, 6.744339e-04
 155.36100, 26.04041, 6.775967e-04
 155.61100, 26.09061, 6.786053e-04
 155.86100, 26.14075, 6.807540e-04
 156.11100, 26.19098, 6.817683e-04
 156.36100, 26.24119, 6.838196e-04
 156.61100, 26.29129, 6.857020e-04
 156.86100, 26.34142, 6.871754e-04
 157.11100, 26.39143, 6.891107e-04
 157.36100, 26.44125, 6.885183e-04
 157.61100, 26.49127, 6.911519e-04
 157.86100, 26.54131, 6.935537e-04
 158.11100, 26.59137, 6.944395e-04
 158.36100, 26.64160, 6.962328e-04
 158.61100, 26.69170, 6.984548e-04
 158.86100, 26.74168, 6.994102e-04
 159.11100, 26.79184, 7.003115e-04
 159.36100, 26.84195, 7.021392e-04
 159.61100, 26.89236, 7.063107e-04
 159.86100, 26.94238, 7.061336e-04
 160.11100, 26.99261, 7.066974e-04
 160.36100, 27.04257, 7.098975e-04
 160.61100, 27.09277, 7.102866e-04
 160.86100, 27.14316, 7.132020e-04
 161.11100, 27.19349, 7.152042e-04
 161.36100, 27.24385, 7.154716e-04
 161.61100, 27.29418, 7.167872e-04
 161.86100, 27.34438, 7.183818e-04
 162.11100, 27.39450, 7.199289e-04
 162.36100, 27.44470, 7.220812e-04
 162.61100, 27.49486, 7.244948e-04
 162.86100, 27.54489, 7.251307e-04
 163.11100, 27.59503, 7.270215e-04
 163.36100, 27.64520, 7.290099e-04
 163.61100, 27.69549, 7.310725e-04
 163.86100, 27.74566, 7.309705e-04
 164.11100, 27.79600, 7.338798e-04
 164.36100, 27.84636, 7.357126e-04
 164.61100, 27.89674, 7.367685e-04
 164.86100, 27.94713, 7.377815e-04
 165.11100, 27.99751, 7.399369e-04
 165.36100, 28.04798, 7.404068e-04
 165.61100, 28.09811, 7.437007e-04
 165.86100, 28.14837, 7.450313e-04
 166.11100, 28.19870, 7.460683e-04
 166.36100, 28.24885, 7.480607e-04
 166.61100, 28.29906, 7.494083e-04
 166.86100, 28.34929, 7.514967e-04
 167.11100, 28.39964, 7.527356e-04
 167.36100, 28.44967, 7.542172e-04
 167.61100, 28.49982, 7.563566e-04
 167.86100, 28.54979, 7.583876e-04
 168.11100, 28.59988, 7.602772e-04
 168.36100, 28.65000, 7.615594e-04
 168.61100, 28.70031, 7.619856e-04
 168.86100, 28.75035, 7.638304e-04
 169.11100, 28.80053, 7.660435e-04
 169.36100, 28.85061, 7.684744e-04
 169.61100, 28.90079, 7.680568e-04
 169.86100, 28.95123, 7.701275e-04
 170.11100, 29.00134, 7.715081e-04
 170.36100, 29.05145, 7.731480e-04
 170.61100, 29.10145, 7.759957e-04
 170.86100, 29.15163, 7.764284e-04
 171.11100, 29.20174, 7.781758e-04
 171.36100, 29.25197, 7.801665e-04
 171.61100, 29.30221, 7.818013e-04
 171.86100, 29.35243, 7.833247e-04
 172.11100, 29.40261, 7.845986e-04
 172.36100, 29.45308, 7.861045e-04
 172.61100, 29.50343, 7.877568e-04
 172.86100, 29.55371, 7.897196e-04
 173.11100, 29.60382, 7.904251e-04
 173.36100, 29.65395, 7.934875e-04
 173.61100, 29.70408, 7.935914e-04
 173.86100, 29.75448, 7.963264e-04
 174.11100, 29.80469, 7.972772e-04
 174.36100, 29.85488, 7.975640e-04
 174.61100, 29.90492, 8.003071e-04
 174.86100, 29.95504, 8.008319e-04
 175.11100, 30.00527, 8.026612e-04
 175.36100, 30.05531, 8.056847e-04
 175.61100, 30.10546, 8.058299e-04
 175.86100, 30.15533, 8.076269e-04
 176.11100, 30.20519, 8.098846e-04
 176.36100, 30.25519, 8.105404e-04
 176.61100, 30.30517, 8.122142e-04
 176.86100, 30.35526, 8.138852e-04
 177.11100, 30.40519, 8.142530e-04
 177.36100, 30.45530, 8.178118e-04
 177.61100, 30.50531, 8.188104e-04
 177.86100, 30.55537, 8.203207e-04
 178.11100, 30.60554, 8.221371e-04
 178.36100, 30.65541, 8.242451e-04
 178.61100, 30.70533, 8.242349e-04
 178.86100, 30.75532, 8.276716e-04
 179.11100, 30.80541, 8.272296e-04
 179.36100, 30.85533, 8.297617e-04
 179.61100, 30.90527, 8.323617e-04
 179.86100, 30.95513, 8.333028e-04
 180.11100, 31.00491, 8.354984e-04
 180.36100, 31.05485, 8.368594e-04
 180.61100, 31.10478, 8.362065e-04
 180.86100, 31.15450, 8.396220e-04
 181.11100, 31.20431, 8.408377e-04
 181.36100, 31.25411, 8.430272e-04
 181.61100, 31.30395, 8.454553e-04
 181.86100, 31.35378, 8.457358e-04
 182.11100, 31.40367, 8.476402e-04
 182.36100, 31.45346, 8.500224e-04
 182.61100, 31.50315, 8.522833e-04
 182.86100, 31.55287, 8.532757e-04
 183.11100, 31.60285, 8.562793e-04
 183.36100, 31.65280, 8.564472e-04
 183.61100, 31.70260, 8.591264e-04
 183.86100, 31.75244, 8.604415e-04
 184.11100, 31.80223, 8.621475e-04
 184.36100, 31.85198, 8.640694e-04
 184.61100, 31.90186, 8.639806e-04
 184.86100, 31.95176, 8.666641e-04
