
-8.39066854427343,341413,3.42312630531768E+5,3.4269913827138E+5,3.42356398608047E+5
-8.35049440191989,342458,3.42266625915758E+5,3.4269872876094E+5,3.42310803502477E+5
-8.31032025956635,342571,3.42213575465179E+5,3.42698313460175E+5,3.42258168352664E+5
-8.27014611721281,343151,3.42152509853742E+5,3.42697892259107E+5,3.42197523942295E+5
-8.22997197485927,342502,3.42082556495553E+5,3.42697465045126E+5,3.42127997798087E+5
-8.18979783250573,342546,3.42003157244311E+5,3.42697031702917E+5,3.42049031889053E+5
-8.14962369015219,341523,3.41914427820143E+5,3.42696592114379E+5,3.41960742053423E+5
-8.10944954779865,342352,3.41817689523084E+5,3.42696146158546E+5,3.41864449712198E+5
-8.06927540544511,341414,3.41716142359414E+5,3.42695693711498E+5,3.41763354995576E+5
-8.02910126309157,340902,3.41615502860339E+5,3.42695234646281E+5,3.41663174561718E+5
-7.98892712073804,340415,3.41524202984696E+5,3.42694768832813E+5,3.41572340499543E+5
-7.9487529783845,341866,3.41452577579417E+5,3.42694296137788E+5,3.41501187789289E+5
-7.90857883603096,341412,3.41410679437885E+5,3.42693816424586E+5,3.41459769360959E+5
-7.86840469367742,341720,3.41405194006063E+5,3.42693329553168E+5,3.41454770800555E+5
-7.82823055132388,340831,3.4143694619428E+5,3.42692835379977E+5,3.41487017161963E+5
-7.78805640897034,342028,3.41500570277517E+5,3.42692333757826E+5,3.41551142867351E+5
-7.7478822666168,341684,3.41586569046727E+5,3.42691824535791E+5,3.41637650858595E+5
-7.70770812426326,343026,3.41684418619401E+5,3.42691307559095E+5,3.41736017407966E+5
-7.66753398190972,342102,3.41785072231894E+5,3.42690782668987E+5,3.41837195910567E+5
-7.62735983955618,342225,3.41882110233329E+5,3.42690249702624E+5,3.41934766878365E+5
-7.58718569720264,342449,3.41971743154084E+5,3.42689708492936E+5,3.42024941008807E+5
-7.5470115548491,342017,3.42052237691917E+5,3.42689158868501E+5,3.42105985171076E+5
-7.50683741249556,341948,3.42123227793679E+5,3.426886006534E+5,3.42177533487939E+5
-7.46666327014202,341476,3.42185139916385E+5,3.42688033667082E+5,3.42240012596963E+5
-7.42648912778848,341807,3.42238791324945E+5,3.4268745772421E+5,3.42294239948395E+5
-7.38631498543494,341125,3.42285140419329E+5,3.42686872634512E+5,3.42341174132477E+5
-7.3461408430814,342836,3.4232514626418E+5,3.42686278202619E+5,3.42381774409221E+5
-7.30596670072786,341774,3.42359698121598E+5,3.42685674227901E+5,3.42416930241356E+5
-7.26579255837433,343262,3.42389586380287E+5,3.42685060504297E+5,3.4244743222365E+5
-7.22561841602079,342246,3.42415496257848E+5,3.42684436820133E+5,3.42473965785374E+5
-7.18544427366725,342027,3.42438012999726E+5,3.42683802957943E+5,3.42497116389442E+5
-7.14527013131371,343153,3.42457632117168E+5,3.42683158694271E+5,3.42517379770557E+5
-7.10509598896017,342344,3.42474771159728E+5,3.42682503799474E+5,3.42535173707913E+5
-7.06492184660663,342500,3.42489781244137E+5,3.42681838037517E+5,3.4255084955428E+5
-7.02474770425309,341769,3.42502957531023E+5,3.42681161165752E+5,3.42564702712931E+5
-6.98457356189955,341881,3.42514548363539E+5,3.42680472934699E+5,3.425769817765E+5
-6.94439941954601,342418,3.42524763048634E+5,3.42679773087811E+5,3.42587896308482E+5
-6.90422527719247,343101,3.42533778386124E+5,3.42679061361232E+5,3.42597623372552E+5
-6.86405113483893,342315,3.42541744098754E+5,3.42678337483542E+5,3.42606312962871E+5
-6.82387699248539,342083,3.42548787325147E+5,3.42677601175499E+5,3.42614092497308E+5
-6.78370285013185,342640,3.42555016327622E+5,3.42676852149764E+5,3.42621070525517E+5
-6.74352870777831,342243,3.42560523549208E+5,3.42676090110616E+5,3.42627339786251E+5
-6.70335456542477,343084,3.42565388134692E+5,3.42675314753657E+5,3.42632979728695E+5
-6.66318042307123,343240,3.42569678011773E+5,3.42674525765501E+5,3.42638058593931E+5
-6.6230062807177,341928,3.42573451611742E+5,3.42673722823457E+5,3.42642635135944E+5
-6.58283213836416,343217,3.42576759294757E+5,3.4267290559519E+5,3.42646760047226E+5
-6.54265799601062,342865,3.4257964453279E+5,3.42672073738376E+5,3.42650477142074E+5
-6.50248385365708,341911,3.4258214489341E+5,3.42671226900332E+5,3.42653824340738E+5
-6.46230971130354,341935,3.42584292859449E+5,3.42670364717643E+5,3.42656834489466E+5
-6.42213556895,342017,3.42586116513007E+5,3.42669486815763E+5,3.42659536044904E+5
-6.38196142659646,343180,3.42587640106887E+5,3.42668592808601E+5,3.42661953645946E+5
-6.34178728424292,342085,3.42588884542218E+5,3.42667682298091E+5,3.42664108591786E+5
-6.30161314188938,343048,3.42589867767476E+5,3.42666754873744E+5,3.42666019241392E+5
-6.26143899953584,342913,3.42590605111282E+5,3.42665810112172E+5,3.4266770134677E+5
-6.2212648571823,342443,3.42591109558986E+5,3.42664847576602E+5,3.42669168330043E+5
-6.18109071482876,342127,3.42591391981137E+5,3.42663866816362E+5,3.42670431512434E+5
-6.14091657247522,342484,3.42591461320368E+5,3.42662867366344E+5,3.42671500301683E+5
-6.10074243012168,342709,3.42591324741867E+5,3.42661848746443E+5,3.42672382343084E+5
-6.06056828776814,343600,3.42590987751542E+5,3.4266081046097E+5,3.42673083638232E+5
-6.0203941454146,342698,3.42590454284969E+5,3.42659751998041E+5,3.42673608634588E+5
-5.98022000306107,342076,3.4258972676943E+5,3.42658672828933E+5,3.42673960288157E+5
-5.94004586070753,342533,3.42588806160552E+5,3.42657572407415E+5,3.42674140100797E+5
-5.89987171835399,342636,3.4258769195438E+5,3.4265645016904E+5,3.42674148133E+5
-5.85969757600045,343063,3.42586382175045E+5,3.42655305530413E+5,3.42673982992291E+5
-5.81952343364691,342845,3.42584873337505E+5,3.42654137888416E+5,3.42673641796749E+5
-5.77934929129337,341813,3.4258316038417E+5,3.42652946619401E+5,3.42673120112428E+5
-5.73917514893983,341976,3.42581236593431E+5,3.42651731078341E+5,3.4267241186275E+5
-5.69900100658629,342905,3.42579093457346E+5,3.4265049059794E+5,3.42671509207066E+5
-5.65882686423275,342074,3.42576720524733E+5,3.42649224487701E+5,3.42670402384692E+5
-5.61865272187921,342719,3.42574105204866E+5,3.42647932032949E+5,3.42669079519577E+5
-5.57847857952567,342397,3.42571232525633E+5,3.42646612493798E+5,3.42667526379495E+5
-5.53830443717213,341299,3.42568084838483E+5,3.42645265104077E+5,3.42665726082065E+5
-5.49813029481859,343436,3.42564641460553E+5,3.42643889070192E+5,3.42663658738021E+5
-5.45795615246505,342930,3.4256087824209E+5,3.42642483569936E+5,3.42661301019813E+5
-5.41778201011151,342989,3.42556767044411E+5,3.42641047751239E+5,3.42658625640832E+5
-5.37760786775797,341714,3.42552275110171E+5,3.42639580730845E+5,3.42655600726986E+5
-5.33743372540443,342715,3.42547364303414E+5,3.4263808159293E+5,3.42652189058143E+5
-5.2972595830509,342287,3.42541990191612E+5,3.42636549387644E+5,3.42648347151628E+5
-5.25708544069736,341618,3.42536100935465E+5,3.42634983129572E+5,3.42644024153553E+5
-5.21691129834382,342067,3.42529635944415E+5,3.42633381796116E+5,3.42639160495958E+5
-5.17673715599028,342596,3.42522524246531E+5,3.42631744325796E+5,3.42633686268395E+5
-5.13656301363674,342461,3.42514682510465E+5,3.42630069616447E+5,3.42627519241678E+5
-5.0963888712832,342760,3.42506012644886E+5,3.42628356523327E+5,3.42620562469218E+5
-5.05621472892966,341980,3.42496398887755E+5,3.42626603857119E+5,3.42612701378295E+5
-5.01604058657612,342228,3.42485704285684E+5,3.42624810381818E+5,3.42603800251525E+5
-4.97586644422258,342084,3.42473766455902E+5,3.42622974812506E+5,3.42593697991056E+5
-4.93569230186904,342769,3.42460392526672E+5,3.42621095812996E+5,3.42582203061335E+5
-4.8955181595155,342241,3.42445353178991E+5,3.42619171993347E+5,3.42569087533303E+5
-4.85534401716196,342214,3.42428375785783E+5,3.42617201907234E+5,3.42554080226209E+5
-4.81516987480842,341746,3.4240913680494E+5,3.42615184049164E+5,3.42536859103436E+5
-4.77499573245488,342319,3.42387253899665E+5,3.42613116851535E+5,3.4251704339579E+5
-4.73482159010134,343754,3.42362278851949E+5,3.42610998681516E+5,3.42494186518093E+5
-4.6946474477478,342319,3.42333693395615E+5,3.42608827837748E+5,3.42467771905527E+5
-4.65447330539426,342798,3.42300911920814E+5,3.42606602546842E+5,3.42437215721631E+5
-4.61429916304072,342328,3.42263298003772E+5,3.42604320959668E+5,3.42401883391763E+5
-4.57412502068719,342827,3.42220206347202E+5,3.42601981147421E+5,3.42361131547441E+5
-4.53395087833365,342532,3.42171068148554E+5,3.42599581097437E+5,3.42314393398777E+5
-4.49377673598011,341559,3.42115545107485E+5,3.4259711870876E+5,3.42261332746385E+5
-4.45360259362657,342102,3.42053780930077E+5,3.42594591787424E+5,3.42202095490312E+5
-4.41342845127303,341698,3.41986768256159E+5,3.42591998041438E+5,3.4213767656238E+5
-4.37325430891949,341169,3.41916802930242E+5,3.42589335075455E+5,3.42070374202447E+5
-4.33308016656595,341501,3.41847893330297E+5,3.42586600385092E+5,3.42004199292864E+5
-4.29290602421241,341701,3.41785838614684E+5,3.42583791350887E+5,3.41944953611456E+5
-4.25273188185887,341462,3.41737592689501E+5,3.42580905231855E+5,3.41899593805306E+5
-4.21255773950533,340664,3.41709713564929E+5,3.42577939158617E+5,3.41874680753972E+5
-4.17238359715179,340954,3.41706292072506E+5,3.42574890126076E+5,3.4187430829409E+5
-4.13220945479825,341064,3.41727404943078E+5,3.42571754985588E+5,3.4189855630515E+5
-4.09203531244471,341976,3.41769082876594E+5,3.42568530436606E+5,3.41943458787648E+5
-4.05186117009117,342050,3.41824815496932E+5,3.42565213017743E+5,3.42002508826848E+5
-4.01168702773763,341019,3.41887624549009E+5,3.42561799097222E+5,3.42068731799447E+5
-3.97151288538409,342382,3.41951645377088E+5,3.42558284862638E+5,3.42136266862109E+5
-3.93133874303056,341699,3.42012795548739E+5,3.42554666310008E+5,3.4220103558639E+5
-3.89116460067702,342601,3.420687160821E+5,3.42550939232026E+5,3.42260683197734E+5
-3.85099045832348,342016,3.42118368241405E+5,3.42547099205463E+5,3.42314175383602E+5
-3.81081631596994,342057,3.42161577710582E+5,3.42543141577653E+5,3.42361342480588E+5
-3.7706421736164,342966,3.42198663488163E+5,3.42539061451962E+5,3.42402508383861E+5
-3.73046803126286,341332,3.42230182281684E+5,3.42534853672177E+5,3.42438234957166E+5
-3.69029388890932,343230,3.42256771394437E+5,3.42530512805709E+5,3.42469164936387E+5
-3.65011974655578,341707,3.42279061294947E+5,3.42526033125503E+5,3.42495934517104E+5
-3.60994560420224,342145,3.42297632417762E+5,3.42521408590552E+5,3.42519130174869E+5
-3.5697714618487,341841,3.42312997913434E+5,3.42516632824874E+5,3.42539271436219E+5
-3.52959731949516,342237,3.42325600555978E+5,3.42511699094827E+5,3.4255680780881E+5
-3.48942317714162,342607,3.42335816714586E+5,3.42506600284597E+5,3.42572122777648E+5
-3.44924903478808,341196,3.42343963350617E+5,3.42501328869697E+5,3.42585540828579E+5
-3.40907489243454,343801,3.42350305861701E+5,3.42495876888284E+5,3.42597335321076E+5
-3.368900750081,343353,3.42355065677617E+5,3.4249023591009E+5,3.42607736115186E+5
-3.32872660772746,342656,3.42358427118242E+5,3.42484397002731E+5,3.4261693646317E+5
-3.28855246537392,343199,3.42360543348593E+5,3.42478350695149E+5,3.42625099001104E+5
-3.24837832302039,342587,3.42361541430435E+5,3.42472086937882E+5,3.42632360840213E+5
-3.20820418066685,341901,3.4236152654563E+5,3.42465595059872E+5,3.42638837833418E+5
-3.16803003831331,342245,3.42360585494537E+5,3.42458863721434E+5,3.42644628120762E+5
-3.12785589595977,343492,3.42358789576693E+5,3.42451880863004E+5,3.42649815061348E+5
-3.08768175360623,342601,3.423561969535E+5,3.42444633649226E+5,3.42654469651933E+5
-3.04750761125269,341338,3.42352854580533E+5,3.42437108407882E+5,3.4265865252031E+5
-3.00733346889915,343660,3.42348799784008E+5,3.42429290563111E+5,3.42662415568556E+5
-2.96715932654561,342383,3.42344061543525E+5,3.42421164562307E+5,3.42665803328877E+5
-2.92698518419207,343142,3.42338661532128E+5,3.42412713795991E+5,3.42668854083797E+5
-2.88681104183853,342170,3.42332614955265E+5,3.4240392050987E+5,3.42671600793054E+5
-2.84663689948499,343057,3.42325931222282E+5,3.42394765708225E+5,3.42674071861717E+5
-2.80646275713145,341506,3.42318614477456E+5,3.42385229047589E+5,3.42676291777527E+5
-2.76628861477791,341723,3.42310664012181E+5,3.42375288719634E+5,3.42678281640206E+5
-2.72611447242437,342681,3.42302074575383E+5,3.42364921321955E+5,3.42680059601088E+5
-2.68594033007083,341773,3.42292836595623E+5,3.42354101715319E+5,3.42681641227964E+5
-2.64576618771729,343141,3.42282936325207E+5,3.4234280286573E+5,3.42683039807137E+5
-2.60559204536376,343089,3.42272355914112E+5,3.42330995669431E+5,3.4268426659234E+5
-2.56541790301022,341764,3.42261073419321E+5,3.42318648758711E+5,3.4268533100827E+5
-2.52524376065668,343294,3.42249062753284E+5,3.42305728286061E+5,3.42686240814883E+5
-2.48506961830314,342744,3.42236293573508E+5,3.42292197683894E+5,3.42687002237273E+5
-2.4448954759496,342614,3.42222731113784E+5,3.42278017396602E+5,3.42687620064841E+5
-2.40472133359606,341395,3.42208335956049E+5,3.42263144581266E+5,3.42688097722442E+5
-2.36454719124252,343260,3.42193063740479E+5,3.42247532772761E+5,3.42688437315378E+5
-2.32437304888898,341778,3.42176864809937E+5,3.42231131508343E+5,3.42688639649254E+5
-2.28419890653544,341614,3.42159683783353E+5,3.42213885906031E+5,3.42688704224981E+5
-2.2440247641819,342037,3.42141459050963E+5,3.42195736190196E+5,3.42688629208426E+5
-2.20385062182836,342185,3.42122122182444E+5,3.42176617156684E+5,3.42688411373419E+5
-2.16367647947482,342412,3.42101597236882E+5,3.42156457568558E+5,3.42688046015983E+5
-2.12350233712128,341537,3.42079799961041E+5,3.42135179472017E+5,3.42687526836684E+5
-2.08332819476774,341754,3.42056636859527E+5,3.42112697420292E+5,3.42686845786895E+5
-2.0431540524142,342422,3.42032004117029E+5,3.42088917591184E+5,3.42685992873504E+5
-2.00297991006066,342446,3.42005786348747E+5,3.42063736781391E+5,3.42684955915016E+5
-1.96280576770712,341439,3.4197785515022E+5,3.42037041257709E+5,3.4268372024017E+5
-1.92263162535359,342795,3.41948067411891E+5,3.420087054416E+5,3.4268226831795E+5
-1.88245748300005,342542,3.41916263356594E+5,3.41978590399175E+5,3.42680579305079E+5
-1.84228334064651,341847,3.41882264249572E+5,3.41946542103416E+5,3.42678628493816E+5
-1.80210919829297,341826,3.41845869720171E+5,3.41912389428999E+5,3.42676386638831E+5
-1.76193505593943,341825,3.41806854621851E+5,3.4187594183235E+5,3.42673819137161E+5
-1.72176091358589,341873,3.41764965342112E+5,3.41836986660067E+5,3.42670885029704E+5
-1.68158677123235,341943,3.41719915456143E+5,3.41795286017346E+5,3.42667535786456E+5
-1.64141262887881,341815,3.41671380597358E+5,3.41750573113868E+5,3.42663713831149E+5
-1.60123848652527,341575,3.4161899239469E+5,3.41702547987324E+5,3.42659350755026E+5
-1.56106434417173,341743,3.41562331301702E+5,3.4165087248344E+5,3.42654365165922E+5
-1.52089020181819,341827,3.41500918118834E+5,3.41595164345143E+5,3.4264866012135E+5
-1.48071605946465,341765,3.41434203992863E+5,3.41534990231135E+5,3.42642120109388E+5
-1.44054191711111,341788,3.41361558677557E+5,3.41469857444153E+5,3.42634607581063E+5
-1.40036777475757,341569,3.41282256875982E+5,3.41399204099795E+5,3.42625959123846E+5
-1.36019363240403,340572,3.41195462592787E+5,3.41322387405627E+5,3.4261598153482E+5
-1.32001949005049,342477,3.41100211663564E+5,3.41238669644937E+5,3.42604448366287E+5
-1.27984534769695,340498,3.40995393095914E+5,3.411472013666E+5,3.42591098076973E+5
-1.23967120534342,340604,3.40879730703788E+5,3.41047001168864E+5,3.42575635882583E+5
-1.19949706298988,341034,3.40751767950024E+5,3.40936931326766E+5,3.42557742970917E+5
-1.15932292063634,340424,3.40609861151978E+5,3.40815668347454E+5,3.42537099152183E+5
-1.1191487782828,340857,3.40452189303666E+5,3.40681667343539E+5,3.42513428307787E+5
-1.07897463592926,339968,3.40276792105316E+5,3.40533118894618E+5,3.42486579558357E+5
-1.03880049357572,340766,3.4008164897881E+5,3.40367896832509E+5,3.42456658493961E+5
-9.98626351222179E-1,339603,3.39864804965701E+5,3.40183495164184E+5,3.42424216149177E+5
-9.5845220886864E-1,340059,3.39624523838828E+5,3.3997695219626E+5,3.42390477990227E+5
-9.182780665151E-1,339166,3.39359393551601E+5,3.39744759960287E+5,3.42357539938974E+5
-8.78103924161561E-1,339737,3.39068232004019E+5,3.39482757473072E+5,3.42328380878606E+5
-8.37929781808021E-1,338405,3.38749602042647E+5,3.39186007590126E+5,3.4230650080018E+5
-7.97755639454482E-1,338959,3.38400858523808E+5,3.38848659915064E+5,3.42295104956404E+5
-7.57581497100943E-1,337472,3.38016968625976E+5,3.3846380761617E+5,3.42296067357466E+5
-7.17407354747403E-1,336665,3.37589664635355E+5,3.38023356109847E+5,3.42309214873167E+5
-6.77233212393864E-1,337604,3.37107429771811E+5,3.37517939727762E+5,3.42332396391709E+5
-6.37059070040324E-1,336331,3.36556337109603E+5,3.3693695383707E+5,3.42362289620192E+5
-5.96884927686785E-1,335275,3.35921348734369E+5,3.362688216463E+5,3.42395433435729E+5
-5.56710785333246E-1,334122,3.35187765815982E+5,3.35501695265454E+5,3.42428976898188E+5
-5.16536642979706E-1,333033,3.34342967390277E+5,3.34624903309388E+5,3.42460970428549E+5
-4.76362500626167E-1,333368,3.33378991162417E+5,3.33631586476282E+5,3.42490311033794E+5
-4.36188358272627E-1,331985,3.32296663921996E+5,3.3252303732439E+5,3.42516532945266E+5
-3.96014215919088E-1,330454,3.3111177078993E+5,3.31315095191778E+5,3.42539581945812E+5
-3.55840073565549E-1,329697,3.29862916773863E+5,3.30046187723477E+5,3.42559635398046E+5
-3.15665931212009E-1,328975,3.2861890750807E+5,3.28784834002532E+5,3.42576979853197E+5
-2.7549178885847E-1,327315,3.27480734708734E+5,3.27631704494102E+5,3.42591936562291E+5
-2.3531764650493E-1,326830,3.26571315780749E+5,3.26709401687261E+5,3.42604820441148E+5
-1.95143504151391E-1,326489,3.26008887939313E+5,3.26135874199151E+5,3.42615920087822E+5
-1.54969361797852E-1,326396,3.2587010891796E+5,3.25987525202707E+5,3.42625490062912E+5
-1.14795219444312E-1,325945,3.26160932926386E+5,3.26270089465252E+5,3.42633749808794E+5
-7.46210770907728E-2,326668,3.26813682136306E+5,3.26915702639803E+5,3.42640885844163E+5
-3.44469347372334E-2,327525,3.27712289909321E+5,3.27808140928793E+5,3.42647055328187E+5
5.72720761630602E-3,327135,3.28729277425251E+5,3.2881979380056E+5,3.42652389972351E+5
4.59013499698454E-2,327943,3.29755034574921E+5,3.29840941132426E+5,3.42656999790154E+5
8.60754923233848E-2,328794,3.30710884434285E+5,3.30792814321833E+5,3.42660976460111E+5
1.26249634676924E-1,330850,3.31548669350886E+5,3.31627179468878E+5,3.42664396229667E+5
1.66423777030464E-1,331849,3.32243671661161E+5,3.32319255644795E+5,3.42667322364025E+5
2.06597919384003E-1,333562,3.32786288672542E+5,3.32859387841725E+5,3.42669807178477E+5
2.46772061737542E-1,334042,3.33175112520949E+5,3.33246125163577E+5,3.42671893705032E+5
2.86946204091082E-1,335168,3.33412086047442E+5,3.33481375350107E+5,3.42673617044995E+5
3.27120346444621E-1,335225,3.3349950371741E+5,3.33567404610422E+5,3.42675005454648E+5
3.67294488798161E-1,334735,3.33438414204032E+5,3.33505239347127E+5,3.42676081204565E+5
4.074686311517E-1,334627,3.33228082384649E+5,3.33294127486363E+5,3.42676861245946E+5
4.47642773505239E-1,333266,3.3286637657991E+5,3.32931925217121E+5,3.42677357710449E+5
4.87816915858779E-1,333353,3.32351178421495E+5,3.32416506505507E+5,3.42677578263647E+5
5.27991058212318E-1,332030,3.31683128151461E+5,3.31748508172699E+5,3.42677526326421E+5
5.68165200565858E-1,331039,3.30870146272019E+5,3.309358514464E+5,3.42677201173278E+5
6.08339342919397E-1,328689,3.29934031614245E+5,3.30000340050304E+5,3.426765979116E+5
6.48513485272936E-1,328979,3.28918675234795E+5,3.28985874241481E+5,3.42675707340973E+5
6.88687627626476E-1,327488,3.27897634764303E+5,3.27966025425085E+5,3.42674515686878E+5
7.28861769980015E-1,326322,3.26976088811247E+5,3.27045990960963E+5,3.42673004197943E+5
7.69035912333555E-1,326365,3.26280328298296E+5,3.26352086055493E+5,3.42671148590463E+5
8.09210054687094E-1,326848,3.25930869538259E+5,3.26004857568009E+5,3.42668918317909E+5
8.49384197040634E-1,326337,3.26005589814853E+5,3.26082220525921E+5,3.42666275636591E+5
8.89558339394173E-1,326861,3.26511178438525E+5,3.26590910354611E+5,3.42663174431574E+5
9.29732481747712E-1,327710,3.27381092232239E+5,3.27464439819995E+5,3.42659558759903E+5
9.69906624101252E-1,329487,3.28501447945651E+5,3.28588993231279E+5,3.42655361062032E+5
1.01008076645479,329921,3.29748103304197E+5,3.29840509662591E+5,3.42650499989265E+5
1.05025490880833,330397,3.31015659389989E+5,3.31113687938675E+5,3.42644877798973E+5
1.09042905116187,331951,3.3223021067461E+5,3.32334739734503E+5,3.42638377287767E+5
1.13060319351541,333337,3.33348787058023E+5,3.33460835126437E+5,3.42630858279246E+5
1.17077733586895,334714,3.34352315932586E+5,3.34473068499249E+5,3.42622153780996E+5
1.21095147822249,336048,3.35237452814896E+5,3.35368293046405E+5,3.4261206611615E+5
1.25112562057603,337105,3.36009858403782E+5,3.36152401064937E+5,3.42600363686504E+5
1.29129976292957,336866,3.36679540170174E+5,3.36835666871037E+5,3.42586779646797E+5
1.33147390528311,336633,3.37257980357366E+5,3.37429871876345E+5,3.42571014828681E+5
1.37164804763665,338731,3.37756541500257E+5,3.37946698880998E+5,3.42552748966918E+5
1.41182218999019,337738,3.38185695865242E+5,3.3839693535189E+5,3.42531666861011E+5
1.45199633234372,339552,3.38554755976171E+5,3.38790152793044E+5,3.42507509530786E+5
1.49217047469726,339483,3.38871904128786E+5,3.39134646634642E+5,3.42480163841804E+5
1.5323446170508,339271,3.39144404825067E+5,3.39437506611231E+5,3.42449804561495E+5
1.57251875940434,339820,3.39378930613697E+5,3.39704743424908E+5,3.42417093536449E+5
1.61269290175788,338561,3.39581935506638E+5,3.39941431587827E+5,3.42383410266471E+5
1.65286704411142,339063,3.39759968861153E+5,3.40151848216656E+5,3.42351026992156E+5
1.69304118646496,339731,3.39919756565275E+5,3.40339598688912E+5,3.42323064224023E+5
1.7332153288185,339655,3.40067861399737E+5,3.40507726053786E+5,3.42303041693611E+5
1.77338947117204,339345,3.40209888678612E+5,3.40658804128154E+5,3.42293990898118E+5
1.81356361352558,339499,3.40349542156989E+5,3.40795015613492E+5,3.42297432891157E+5
1.85373775587912,339276,3.40488097912384E+5,3.40918217098998E+5,3.42312787161045E+5
1.89391189823266,340726,3.40624689777941E+5,3.41029992898002E+5,3.42337603227599E+5
1.9340860405862,340393,3.40757250044528E+5,3.41131699534768E+5,3.42368456857419E+5
1.97426018293974,340248,3.40883555833053E+5,3.41224502483753E+5,3.42401959696959E+5
2.01443432529328,340781,3.41001923633913E+5,3.41309406528377E+5,3.42435423453195E+5
2.05460846764682,340401,3.41111446058269E+5,3.41387280883004E+5,3.42467071522924E+5
2.09478261000036,340201,3.41211914385397E+5,3.41458880023161E+5,3.42495940709896E+5
2.13495675235389,339429,3.4130361528066E+5,3.41524860998979E+5,3.42521660629341E+5
2.17513089470743,341296,3.41387125459531E+5,3.41585797864545E+5,3.42544233942646E+5
2.21530503706097,341467,3.41463154798762E+5,3.41642193738448E+5,3.42563867407974E+5
