!
-6.81735455490756,143873,1.43849177015968E+5,1.44537226221408E+5,1.44557443372753E+5,1.44484700748388E+5,1.43965727777382E+5
-6.77718041264115,143767,1.4387566965251E+5,1.44536897520041E+5,1.44557357309558E+5,1.44489140063771E+5,1.43988195863104E+5
-6.73700627037475,144476,1.43927093618513E+5,1.44536562987655E+5,1.44557269804338E+5,1.44493104101675E+5,1.44036077828808E+5
-6.69683212810834,144070,1.43991658591769E+5,1.44536222484922E+5,1.44557180824263E+5,1.44496648912173E+5,1.44097527474375E+5
-6.65665798584193,144182,1.44058429608345E+5,1.44535875868308E+5,1.44557090335557E+5,1.44499822037684E+5,1.44161562470759E+5
-6.61648384357553,144090,1.44120438236158E+5,1.44535522989925E+5,1.44556998303457E+5,1.44502663936392E+5,1.44221174110347E+5
-6.57630970130912,144521,1.44174587585868E+5,1.44535163697366E+5,1.44556904692181E+5,1.44505209132901E+5,1.44273231167383E+5
-6.53613555904272,144047,1.44220289525312E+5,1.4453479783354E+5,1.44556809464894E+5,1.44507487152474E+5,1.44317116178367E+5
-6.49596141677631,144317,1.44258196644417E+5,1.44534425236497E+5,1.44556712583667E+5,1.4450952328255E+5,1.44353456645667E+5
-6.4557872745099,143954,1.44289407441282E+5,1.44534045739244E+5,1.44556614009438E+5,1.44511339195535E+5,1.44383329601029E+5
-6.4156131322435,144335,1.44315065969941E+5,1.44533659169559E+5,1.44556513701973E+5,1.44512953459469E+5,1.44407860742904E+5
-6.37543898997709,144674,1.44336196677481E+5,1.44533265349789E+5,1.44556411619819E+5,1.44514381957462E+5,1.44428058854375E+5
-6.33526484771068,144812,1.44353657006416E+5,1.44532864096641E+5,1.44556307720263E+5,1.44515638232333E+5,1.44444768061143E+5
-6.29509070544428,144343,1.44368141195933E+5,1.44532455220971E+5,1.44556201959282E+5,1.44516733769429E+5,1.44458671350215E+5
-6.25491656317787,144633,1.44380202362282E+5,1.44532038527549E+5,1.44556094291499E+5,1.44517678227891E+5,1.44470312419307E+5
-6.21474242091147,144620,1.44390278190341E+5,1.44531613814831E+5,1.44555984670126E+5,1.44518479628427E+5,1.44480121180921E+5
-6.17456827864506,144628,1.44398714478937E+5,1.44531180874702E+5,1.44555873046913E+5,1.44519144503942E+5,1.44488437157343E+5
-6.13439413637865,143665,1.44405784804348E+5,1.44530739492224E+5,1.44555759372096E+5,1.44519678017938E+5,1.44495529026054E+5
-6.09421999411225,143735,1.44411706228318E+5,1.44530289445359E+5,1.44555643594331E+5,1.44520084054436E+5,1.44501610238156E+5
-6.05404585184584,144394,1.44416651565475E+5,1.44529830504687E+5,1.44555525660642E+5,1.44520365282158E+5,1.44506851221952E+5
-6.01387170957943,144405,1.44420758855528E+5,1.44529362433108E+5,1.44555405516351E+5,1.44520523194861E+5,1.44511388815171E+5
-5.97369756731303,144681,1.44424138639542E+5,1.44528884985532E+5,1.44555283105014E+5,1.44520558128911E+5,1.44515333524048E+5
-5.93352342504662,144465,1.44426879539373E+5,1.44528397908547E+5,1.44555158368351E+5,1.44520469258473E+5,1.44518775107966E+5
-5.89334928278022,144357,1.44429052534964E+5,1.44527900940081E+5,1.44555031246173E+5,1.44520254567932E+5,1.44521786884741E+5
-5.85317514051381,144368,1.44430714243158E+5,1.44527393809042E+5,1.44554901676306E+5,1.44519910800462E+5,1.44524429061312E+5
-5.8130009982474,143920,1.44431909427998E+5,1.44526876234938E+5,1.4455476959451E+5,1.44519433380788E+5,1.44526751321725E+5
-5.772826855981,143835,1.44432672914971E+5,1.44526347927486E+5,1.44554634934399E+5,1.44518816309343E+5,1.44528794847707E+5
-5.73265271371459,144784,1.44433031037502E+5,1.44525808586193E+5,1.44554497627346E+5,1.4451805202389E+5,1.44530593904036E+5
-5.69247857144818,145066,1.44433002710286E+5,1.44525257899923E+5,1.44554357602401E+5,1.44517131223477E+5,1.44532177088449E+5
-5.65230442918178,144244,1.44432600198166E+5,1.44524695546437E+5,1.44554214786184E+5,1.44516042647994E+5,1.44533568321515E+5
-5.61213028691537,144454,1.44431829629073E+5,1.44524121191914E+5,1.44554069102792E+5,1.44514772804682E+5,1.44534787633648E+5
-5.57195614464897,144017,1.4443069128347E+5,1.44523534490445E+5,1.44553920473689E+5,1.4451330563053E+5,1.4453585179277E+5
-5.53178200238256,144526,1.44429179679338E+5,1.44522935083497E+5,1.44553768817596E+5,1.44511622076382E+5,1.44536774805826E+5
